event_name,fighter_f1,fighter_f2,outcome_f1,outcome_f2,bout_type,title,method,round,tot_fight_time,last_rnd_time,set_rounds,r1_kd_f1,r1_kd_f2,r1_sig_str_f1,r1_sig_str_f2,r1_total_str_f1,r1_total_str_f2,r1_td_f1,r1_td_f2,r1_sub_att_f1,r1_sub_att_f2,r1_rev_f1,r1_rev_f2,r1_ctrl_f1,r1_ctrl_f2,r2_kd_f1,r2_kd_f2,r2_sig_str_f1,r2_sig_str_f2,r2_total_str_f1,r2_total_str_f2,r2_td_f1,r2_td_f2,r2_sub_att_f1,r2_sub_att_f2,r2_rev_f1,r2_rev_f2,r2_ctrl_f1,r2_ctrl_f2,r3_kd_f1,r3_kd_f2,r3_sig_str_f1,r3_sig_str_f2,r3_total_str_f1,r3_total_str_f2,r3_td_f1,r3_td_f2,r3_sub_att_f1,r3_sub_att_f2,r3_rev_f1,r3_rev_f2,r3_ctrl_f1,r3_ctrl_f2,sg_strk_r1_sig_str_f1,sg_strk_r1_sig_str_f2,sg_strk_r1_head_f1,sg_strk_r1_head_f2,sg_strk_r1_body_f1,sg_strk_r1_body_f2,sg_strk_r1_leg_f1,sg_strk_r1_leg_f2,sg_strk_r1_distance_f1,sg_strk_r1_distance_f2,sg_strk_r1_clinch_f1,sg_strk_r1_clinch_f2,sg_strk_r1_grf1,sg_strk_r1_grf2,sg_strk_r2_sig_str_f1,sg_strk_r2_sig_str_f2,sg_strk_r2_head_f1,sg_strk_r2_head_f2,sg_strk_r2_body_f1,sg_strk_r2_body_f2,sg_strk_r2_leg_f1,sg_strk_r2_leg_f2,sg_strk_r2_distance_f1,sg_strk_r2_distance_f2,sg_strk_r2_clinch_f1,sg_strk_r2_clinch_f2,sg_strk_r2_grf1,sg_strk_r2_grf2,sg_strk_r3_sig_str_f1,sg_strk_r3_sig_str_f2,sg_strk_r3_head_f1,sg_strk_r3_head_f2,sg_strk_r3_body_f1,sg_strk_r3_body_f2,sg_strk_r3_leg_f1,sg_strk_r3_leg_f2,sg_strk_r3_distance_f1,sg_strk_r3_distance_f2,sg_strk_r3_clinch_f1,sg_strk_r3_clinch_f2,sg_strk_r3_grf1,sg_strk_r3_grf2,r4_kd_f1,r4_kd_f2,r4_sig_str_f1,r4_sig_str_f2,r4_total_str_f1,r4_total_str_f2,r4_td_f1,r4_td_f2,r4_sub_att_f1,r4_sub_att_f2,r4_rev_f1,r4_rev_f2,r4_ctrl_f1,r4_ctrl_f2,sg_strk_r4_sig_str_f1,sg_strk_r4_sig_str_f2,sg_strk_r4_head_f1,sg_strk_r4_head_f2,sg_strk_r4_body_f1,sg_strk_r4_body_f2,sg_strk_r4_leg_f1,sg_strk_r4_leg_f2,sg_strk_r4_distance_f1,sg_strk_r4_distance_f2,sg_strk_r4_clinch_f1,sg_strk_r4_clinch_f2,sg_strk_r4_grf1,sg_strk_r4_grf2,r5_kd_f1,r5_kd_f2,r5_sig_str_f1,r5_sig_str_f2,r5_total_str_f1,r5_total_str_f2,r5_td_f1,r5_td_f2,r5_sub_att_f1,r5_sub_att_f2,r5_rev_f1,r5_rev_f2,r5_ctrl_f1,r5_ctrl_f2,sg_strk_r5_sig_str_f1,sg_strk_r5_sig_str_f2,sg_strk_r5_head_f1,sg_strk_r5_head_f2,sg_strk_r5_body_f1,sg_strk_r5_body_f2,sg_strk_r5_leg_f1,sg_strk_r5_leg_f2,sg_strk_r5_distance_f1,sg_strk_r5_distance_f2,sg_strk_r5_clinch_f1,sg_strk_r5_clinch_f2,sg_strk_r5_grf1,sg_strk_r5_grf2
UFC 238: Cejudo vs. Moraes,Eddie Wineland,Grigory Popov,1,0,Bantamweight Bout,0,KO/TKO,2,587,287,3,0,0,0.35,0.35,0.3582089552238806,0.3582089552238806,,,0,0,0,0,0,0,2.0,0.0,0.48,0.37,0.4807692307692308,0.37349397590361444,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,,,,,,,,,,,,,,0.35,0.35,0.2916666666666667,0.1891891891891892,0.5,0.5,1.0,0.8333333333333334,0.3582089552238806,0.34375,,0.6666666666666666,,,0.48,0.37,0.41975308641975306,0.2833333333333333,0.6666666666666666,0.5333333333333333,1.0,0.75,0.46938775510204084,0.36585365853658536,0.0,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Gustafsson vs. Smith,Jimi Manuwa,Aleksandar Rakic,0,1,Light Heavyweight Bout,0,KO/TKO,1,47,47,3,0,1,0.66,0.28,0.6666666666666666,0.2857142857142857,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.28,0.5,0.2,,,1.0,0.5,0.6666666666666666,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Gustafsson vs. Smith,Makwan Amirkhani,Chris Fishgold,1,0,Featherweight Bout,0,Submission,2,565,265,3,0,0,0.33,0.3,0.5833333333333334,0.30434782608695654,1.0,,0,0,0,0,121,0,0.0,0.0,0.33,0.31,0.3333333333333333,0.3103448275862069,0.0,,1.0,0.0,0.0,0.0,58.0,0.0,,,,,,,,,,,,,,,0.33,0.3,0.2857142857142857,0.18181818181818182,1.0,0.5,,0.4,0.18181818181818182,0.30434782608695654,,,0.75,,0.33,0.31,0.2857142857142857,0.10526315789473684,0.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.3103448275862069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Gustafsson vs. Smith,Daniel Teymur,Sung Bin Jo,1,0,Featherweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.5,0.38,0.5581395348837209,0.38461538461538464,0.0,1.0,0,1,0,0,157,5,0.0,0.0,0.3,0.41,0.30434782608695654,0.4117647058823529,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.63,0.27,0.6666666666666666,0.3142857142857143,0.33,0.0,0.0,0.0,0.0,0.0,78.0,3.0,0.5,0.38,0.4666666666666667,0.2222222222222222,0.6666666666666666,0.75,0.6,,0.4,0.125,0.7142857142857143,0.8,0.5454545454545454,,0.3,0.41,0.18181818181818182,0.23076923076923078,1.0,1.0,0.36363636363636365,1.0,0.30434782608695654,0.2857142857142857,,1.0,,,0.63,0.27,0.5,0.25806451612903225,1.0,0.5,0.75,,0.6428571428571429,0.23333333333333334,0.75,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Gustafsson vs. Smith,Damir Hadzovic,Christos Giagos,0,1,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.25,0.41,0.25,0.48214285714285715,,0.66,0,0,0,0,2,147,0.0,0.0,0.3,0.45,0.44,0.4666666666666667,1.0,0.5,0.0,0.0,0.0,0.0,10.0,95.0,0.0,0.0,0.56,0.29,0.5869565217391305,0.48,,0.33,0.0,0.0,0.0,0.0,113.0,81.0,0.25,0.41,0.2,0.3125,0.3333333333333333,0.6666666666666666,,1.0,0.21428571428571427,0.48148148148148145,0.5,0.3333333333333333,,0.2727272727272727,0.3,0.45,0.35714285714285715,0.3695652173913043,0.16666666666666666,0.8333333333333334,,1.0,0.3,0.40816326530612246,,0.8333333333333334,,,0.56,0.29,0.5416666666666666,0.08333333333333333,,0.75,1.0,1.0,0.45454545454545453,0.3333333333333333,1.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Gustafsson vs. Smith,Rostem Akman,Sergey Khandozhko,0,1,Welterweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.42,0.4,0.42105263157894735,0.40350877192982454,,0.0,0,0,0,0,29,2,0.0,1.0,0.36,0.4,0.34210526315789475,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,73.0,13.0,0.0,0.0,0.38,0.39,0.4074074074074074,0.39473684210526316,0.66,0.25,0.0,0.0,0.0,0.0,97.0,46.0,0.42,0.4,0.3333333333333333,0.16666666666666666,1.0,0.875,1.0,0.7692307692307693,0.37142857142857144,0.4,1.0,0.5,,,0.36,0.4,0.3235294117647059,0.42105263157894735,1.0,0.0,1.0,1.0,0.3235294117647059,0.38,1.0,0.75,,,0.38,0.39,0.3333333333333333,0.3076923076923077,1.0,0.4444444444444444,,1.0,0.3181818181818182,0.3888888888888889,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Gustafsson vs. Smith,Tonya Evinger,Lina Lansberg,0,1,Women's Bantamweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.4,0.86,0.5454545454545454,0.9444444444444444,0.0,1.0,0,0,0,0,218,56,0.0,0.0,0.6,0.47,0.6666666666666666,0.5675675675675675,1.0,,0.0,0.0,0.0,1.0,128.0,152.0,0.0,0.0,1.0,0.8,0.9583333333333334,0.8777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.4,0.86,0.0,0.8666666666666667,1.0,,,,0.4,,,1.0,,0.8461538461538461,0.6,0.47,0.3333333333333333,0.47058823529411764,1.0,,,,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.6363636363636364,1.0,0.8,1.0,0.8,,0.8333333333333334,,,1.0,1.0,,0.8,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Gustafsson vs. Smith,Stevie Ray,Leonardo Santos,0,1,Lightweight Bout,0,KO/TKO,1,137,137,3,0,1,0.18,0.75,0.18181818181818182,0.75,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.75,0.0,0.8,0.0,0.6666666666666666,1.0,1.0,0.18181818181818182,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Gustafsson vs. Smith,Nick Hein,Frank Camacho,0,1,Lightweight Bout,0,KO/TKO,2,596,296,3,0,0,0.51,0.38,0.56,0.391304347826087,0.5,,0,0,0,0,21,0,0.0,0.0,0.41,0.55,0.4594594594594595,0.5611510791366906,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.51,0.38,0.4074074074074074,0.2978723404255319,0.5,0.6,1.0,0.0,0.5111111111111111,0.38235294117647056,,,,,0.41,0.55,0.36,0.5192307692307693,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3939393939393939,0.5447154471544715,1.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Gustafsson vs. Smith,Bea Malecki,Duda Santana,1,0,Women's Bantamweight Bout,0,Submission,2,419,119,3,0,0,0.28,0.4,0.36666666666666664,0.44086021505376344,,1.0,0,0,0,0,0,147,0.0,0.0,0.22,0.36,0.36363636363636365,0.3684210526315789,,0.0,2.0,0.0,0.0,0.0,69.0,9.0,,,,,,,,,,,,,,,0.28,0.4,0.1956521739130435,0.3972602739726027,0.8,0.2222222222222222,1.0,0.8,0.2830188679245283,0.39759036144578314,,0.0,,1.0,0.22,0.36,0.17647058823529413,0.4117647058823529,1.0,0.0,,0.0,0.1875,0.3684210526315789,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Gustafsson vs. Smith,Darko Stosic,Devin Clark,0,1,Light Heavyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.54,0.38,0.5416666666666666,0.6129032258064516,0.0,0.25,0,0,0,0,59,123,0.0,0.0,0.5,0.46,0.8064516129032258,0.7804878048780488,1.0,0.0,0.0,0.0,0.0,0.0,158.0,19.0,0.0,0.0,0.4,0.41,0.4444444444444444,0.5064935064935064,0.0,0.2,0.0,0.0,0.0,0.0,95.0,30.0,0.54,0.38,0.55,0.36363636363636365,0.5,0.25,,0.6666666666666666,0.4117647058823529,0.35294117647058826,1.0,1.0,,,0.5,0.46,0.5,0.2,,,,1.0,0.0,0.4666666666666667,1.0,,0.5,,0.4,0.41,0.36363636363636365,0.36363636363636365,0.6666666666666666,0.8,,1.0,0.3333333333333333,0.3125,0.5,0.7692307692307693,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Gustafsson vs. Smith,Joel Alvarez,Danilo Belluardo,1,0,Lightweight Bout,0,KO/TKO,2,442,142,3,0,0,0.37,0.64,0.8113207547169812,0.8363636363636363,,1.0,0,0,0,0,0,178,0.0,0.0,0.52,0.66,0.7333333333333333,0.7692307692307693,,1.0,0.0,0.0,1.0,0.0,17.0,84.0,,,,,,,,,,,,,,,0.37,0.64,0.36363636363636365,0.5384615384615384,0.0,,0.5,1.0,0.23076923076923078,0.6,,,1.0,0.7142857142857143,0.52,0.66,0.5714285714285714,0.6666666666666666,0.3333333333333333,,0.0,,0.2,0.6666666666666666,1.0,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Dos Anjos vs. Lee,Antonio Carlos Junior,Ian Heinisch,0,1,Middleweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.66,0.25,0.7647058823529411,0.7272727272727273,0.5,,0,0,0,0,251,5,0.0,0.0,0.25,0.6,0.35714285714285715,0.7222222222222222,0.33,,0.0,0.0,0.0,0.0,87.0,118.0,0.0,0.0,0.44,0.6,0.5833333333333334,0.64,0.0,1.0,0.0,0.0,1.0,0.0,45.0,159.0,0.66,0.25,0.625,,0.0,0.0,1.0,0.3333333333333333,0.5714285714285714,0.25,1.0,,0.6666666666666666,,0.25,0.6,0.18181818181818182,0.5,,0.5,1.0,1.0,0.25,0.38461538461538464,,0.6666666666666666,,0.7857142857142857,0.44,0.6,0.375,0.5769230769230769,1.0,0.5,,0.8,0.4444444444444444,0.5,,0.75,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Dos Anjos vs. Lee,Rafael Dos Anjos,Kevin Lee,1,0,Welterweight Bout,0,Submission,4,1127,227,5,0,0,0.44,0.37,0.4864864864864865,0.4117647058823529,0.5,0.25,0,0,0,0,28,178,0.0,0.0,0.58,0.4,0.6666666666666666,0.45454545454545453,1.0,0.4,0.0,0.0,0.0,0.0,35.0,176.0,0.0,0.0,0.73,0.18,0.7619047619047619,0.18181818181818182,0.66,1.0,0.0,0.0,1.0,0.0,140.0,104.0,0.44,0.37,0.21739130434782608,0.35714285714285715,0.9,0.5,1.0,,0.3076923076923077,0.2692307692307692,0.875,0.8333333333333334,,,0.58,0.4,0.5,0.36,0.8,0.6,1.0,,0.47058823529411764,0.38461538461538464,0.8333333333333334,0.5,1.0,,0.73,0.18,0.6666666666666666,0.1111111111111111,0.8,0.5,1.0,,0.4444444444444444,0.1,1.0,,1.0,1.0,0.0,0.0,0.5,0.37,0.5526315789473685,0.375,0.0,0.0,1.0,0.0,0.0,0.0,30.0,63.0,0.5,0.37,0.4666666666666667,0.17647058823529413,0.0,0.8,1.0,1.0,0.4642857142857143,0.375,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Dos Anjos vs. Lee,Vicente Luque,Derrick Krantz,1,0,Welterweight Bout,0,KO/TKO,1,232,232,3,1,0,0.72,0.33,0.72,0.391304347826087,,0.5,0,0,0,0,36,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.33,0.7,0.3125,0.5,0.5,1.0,,0.5882352941176471,0.29411764705882354,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Dos Anjos vs. Lee,Davi Ramos,Austin Hubbard,1,0,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.47,0.3,0.5,0.30952380952380953,0.5,,0,0,0,0,30,0,0.0,0.0,0.57,0.51,0.6111111111111112,0.5151515151515151,0.25,,0.0,0.0,0.0,0.0,121.0,19.0,0.0,0.0,0.61,0.34,0.6739130434782609,0.36363636363636365,1.0,,0.0,0.0,0.0,0.0,94.0,30.0,0.47,0.3,0.4722222222222222,0.20689655172413793,0.3333333333333333,0.25,0.6666666666666666,1.0,0.40540540540540543,0.30952380952380953,,,1.0,,0.57,0.51,0.42857142857142855,0.29411764705882354,0.5,0.7142857142857143,1.0,0.8571428571428571,0.46153846153846156,0.5,1.0,0.6666666666666666,1.0,,0.61,0.34,0.6206896551724138,0.2962962962962963,0.5,0.1111111111111111,1.0,0.8571428571428571,0.4827586206896552,0.3170731707317073,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Dos Anjos vs. Lee,Megan Anderson,Felicia Spencer,0,1,Women's Featherweight Bout,0,Submission,1,204,204,3,0,0,0.5,0.7,0.625,0.7352941176470589,,0.5,0,1,0,0,2,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.7,0.4,0.7647058823529411,1.0,0.0,,1.0,0.5,0.14285714285714285,0.5,0.8888888888888888,,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Dos Anjos vs. Lee,Aspen Ladd,Sijara Eubanks,1,0,Women's Bantamweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.41,0.66,0.4444444444444444,0.6785714285714286,1.0,0.4,1,0,0,0,136,130,0.0,0.0,0.61,0.43,0.68,0.4375,1.0,,2.0,0.0,0.0,0.0,226.0,15.0,0.0,0.0,0.55,0.43,0.5733333333333334,0.43548387096774194,0.0,,0.0,0.0,0.0,0.0,54.0,3.0,0.41,0.66,0.16666666666666666,0.6,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6,0.0,,0.8,0.61,0.43,0.59375,0.25,0.5,1.0,1.0,,0.38461538461538464,0.4,,1.0,0.7391304347826086,,0.55,0.43,0.5373134328358209,0.39473684210526316,0.8,0.9,,,0.5087719298245614,0.40186915887850466,0.7333333333333333,0.6470588235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Dos Anjos vs. Lee,Charles Oliveira,Nik Lentz,1,0,Lightweight Bout,0,KO/TKO,2,431,131,3,0,0,0.61,0.31,0.6511627906976745,0.3333333333333333,,0.5,0,0,1,0,90,16,1.0,0.0,0.7,0.54,0.7142857142857143,0.5714285714285714,,0.5,1.0,0.0,0.0,0.0,8.0,84.0,,,,,,,,,,,,,,,0.61,0.31,0.6,0.23333333333333334,0.5833333333333334,0.5,1.0,0.75,0.5833333333333334,0.2857142857142857,0.5833333333333334,0.6666666666666666,1.0,,0.7,0.54,0.6153846153846154,0.5,0.8571428571428571,0.6,,,0.6,0.0,0.6,0.8,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Dos Anjos vs. Lee,Desmond Green,Charles Jourdain,1,0,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.51,0.36,0.5689655172413793,0.36585365853658536,1.0,,0,0,0,0,65,0,0.0,0.0,0.57,0.43,0.5714285714285714,0.4375,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.33,0.5333333333333333,0.3333333333333333,1.0,,0.0,0.0,0.0,0.0,56.0,0.0,0.51,0.36,0.42857142857142855,0.13636363636363635,0.8571428571428571,0.2857142857142857,1.0,0.8333333333333334,0.38235294117647056,0.358974358974359,1.0,0.5,0.7142857142857143,,0.57,0.43,0.5263157894736842,0.17391304347826086,0.8,0.625,0.75,0.7058823529411765,0.5555555555555556,0.44680851063829785,1.0,0.0,,,0.53,0.33,0.46153846153846156,0.11764705882352941,1.0,0.5,1.0,0.8888888888888888,0.5227272727272727,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Dos Anjos vs. Lee,Danny Roberts,Michel Pereira,0,1,Welterweight Bout,0,KO/TKO,1,107,107,3,0,1,0.5,0.54,0.5,0.5454545454545454,,,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.54,0.0,0.4444444444444444,,1.0,1.0,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Dos Anjos vs. Lee,Zak Cummings,Trevin Giles,1,0,Middleweight Bout,0,Submission,3,841,241,3,0,0,0.34,0.65,0.43333333333333335,0.65,,,0,0,0,0,12,6,0.0,0.0,0.27,0.45,0.32558139534883723,0.56,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.41,0.37,0.4117647058823529,0.375,0.0,,1.0,0.0,0.0,0.0,5.0,18.0,0.34,0.65,0.0,0.5555555555555556,0.8,0.6666666666666666,0.8333333333333334,1.0,0.32,0.6470588235294118,1.0,0.6666666666666666,,,0.27,0.45,0.07407407407407407,0.4444444444444444,0.7142857142857143,0.5,0.6666666666666666,,0.18181818181818182,0.45,0.7142857142857143,,,,0.41,0.37,0.32,0.36363636363636365,0.5,0.0,0.8,1.0,0.4117647058823529,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Dos Anjos vs. Lee,Patrick Cummins,Ed Herman,0,1,Light Heavyweight Bout,0,KO/TKO,1,219,219,3,0,1,0.66,0.31,0.6666666666666666,0.3684210526315789,0.5,,0,0,0,0,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.31,0.6774193548387096,0.3235294117647059,0.0,,1.0,0.0,0.6206896551724138,0.2857142857142857,1.0,0.25,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Dos Anjos vs. Lee,Michael Trizano,Grant Dawson,0,1,Featherweight Bout,0,Submission,2,447,147,3,0,0,0.42,0.51,0.5,0.5135135135135135,,0.25,0,0,0,0,34,152,0.0,0.0,0.6,0.42,0.6,0.5769230769230769,,0.5,0.0,1.0,0.0,0.0,0.0,99.0,,,,,,,,,,,,,,,0.42,0.51,0.2631578947368421,0.35,0.75,0.6363636363636364,1.0,0.8333333333333334,0.34782608695652173,0.3333333333333333,1.0,0.8461538461538461,,,0.6,0.42,0.45454545454545453,0.16666666666666666,1.0,0.8333333333333334,,1.0,0.5714285714285714,0.4375,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 237: Namajunas vs. Andrade,Rose Namajunas,Jessica Andrade,0,1,UFC Women's Strawweight Title Bout,1,KO/TKO,2,478,178,5,1,0,0.44,0.48,0.44776119402985076,0.49019607843137253,0.0,0.33,1,0,0,0,29,22,0.0,0.0,0.43,0.41,0.43103448275862066,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,,,,0.44,0.48,0.4393939393939394,0.20689655172413793,1.0,0.625,,1.0,0.4098360655737705,0.4444444444444444,1.0,0.8,0.6666666666666666,,0.43,0.41,0.43103448275862066,0.28205128205128205,,0.6666666666666666,,0.8571428571428571,0.43103448275862066,0.39622641509433965,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Dos Anjos vs. Lee,Julio Arce,Julian Erosa,1,0,Featherweight Bout,0,KO/TKO,3,709,109,3,0,0,0.32,0.24,0.32558139534883723,0.27450980392156865,1.0,,0,0,0,0,7,11,0.0,0.0,0.47,0.28,0.4722222222222222,0.2894736842105263,,,0.0,0.0,0.0,0.0,5.0,22.0,1.0,0.0,0.57,0.27,0.5777777777777777,0.2702702702702703,,,0.0,0.0,0.0,0.0,1.0,0.0,0.32,0.24,0.34146341463414637,0.11428571428571428,0.0,0.5454545454545454,,0.6666666666666666,0.3333333333333333,0.2391304347826087,0.0,0.3333333333333333,,,0.47,0.28,0.4032258064516129,0.18032786885245902,0.8888888888888888,0.8,1.0,0.6666666666666666,0.463768115942029,0.2647058823529412,0.6666666666666666,0.5,,,0.57,0.27,0.5641025641025641,0.24242424242424243,0.6666666666666666,0.3333333333333333,,1.0,0.5681818181818182,0.2702702702702703,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 237: Namajunas vs. Andrade,Jared Cannonier,Anderson Silva,1,0,Middleweight Bout,0,KO/TKO,1,287,287,3,1,0,0.54,0.53,0.5625,0.5333333333333333,,,0,0,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.53,0.3125,0.16666666666666666,0.6666666666666666,0.75,0.8333333333333334,0.8,0.5185185185185185,0.5,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 237: Namajunas vs. Andrade,Thiago Alves,Laureano Staropoli,0,1,Welterweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.41,0.23,0.4166666666666667,0.23636363636363636,,,0,0,0,0,0,0,0.0,0.0,0.32,0.27,0.3220338983050847,0.30985915492957744,,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.45,0.27,0.46153846153846156,0.27848101265822783,0.33,,0.0,0.0,0.0,0.0,27.0,10.0,0.41,0.23,0.26666666666666666,0.17073170731707318,0.5,0.4,0.7142857142857143,0.5,0.4166666666666667,0.23636363636363636,,,,,0.32,0.27,0.16666666666666666,0.22807017543859648,0.5,0.5454545454545454,0.8181818181818182,,0.3157894736842105,0.27692307692307694,0.5,0.3333333333333333,,,0.45,0.27,0.32,0.2463768115942029,0.5,0.5,1.0,,0.43333333333333335,0.27848101265822783,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
