event_name,fighter_f1,fighter_f2,outcome_f1,outcome_f2,bout_type,title,method,round,tot_fight_time,last_rnd_time,set_rounds,r1_kd_f1,r1_kd_f2,r1_sig_str_f1,r1_sig_str_f2,r1_total_str_f1,r1_total_str_f2,r1_td_f1,r1_td_f2,r1_sub_att_f1,r1_sub_att_f2,r1_rev_f1,r1_rev_f2,r1_ctrl_f1,r1_ctrl_f2,r2_kd_f1,r2_kd_f2,r2_sig_str_f1,r2_sig_str_f2,r2_total_str_f1,r2_total_str_f2,r2_td_f1,r2_td_f2,r2_sub_att_f1,r2_sub_att_f2,r2_rev_f1,r2_rev_f2,r2_ctrl_f1,r2_ctrl_f2,r3_kd_f1,r3_kd_f2,r3_sig_str_f1,r3_sig_str_f2,r3_total_str_f1,r3_total_str_f2,r3_td_f1,r3_td_f2,r3_sub_att_f1,r3_sub_att_f2,r3_rev_f1,r3_rev_f2,r3_ctrl_f1,r3_ctrl_f2,sg_strk_r1_sig_str_f1,sg_strk_r1_sig_str_f2,sg_strk_r1_head_f1,sg_strk_r1_head_f2,sg_strk_r1_body_f1,sg_strk_r1_body_f2,sg_strk_r1_leg_f1,sg_strk_r1_leg_f2,sg_strk_r1_distance_f1,sg_strk_r1_distance_f2,sg_strk_r1_clinch_f1,sg_strk_r1_clinch_f2,sg_strk_r1_grf1,sg_strk_r1_grf2,sg_strk_r2_sig_str_f1,sg_strk_r2_sig_str_f2,sg_strk_r2_head_f1,sg_strk_r2_head_f2,sg_strk_r2_body_f1,sg_strk_r2_body_f2,sg_strk_r2_leg_f1,sg_strk_r2_leg_f2,sg_strk_r2_distance_f1,sg_strk_r2_distance_f2,sg_strk_r2_clinch_f1,sg_strk_r2_clinch_f2,sg_strk_r2_grf1,sg_strk_r2_grf2,sg_strk_r3_sig_str_f1,sg_strk_r3_sig_str_f2,sg_strk_r3_head_f1,sg_strk_r3_head_f2,sg_strk_r3_body_f1,sg_strk_r3_body_f2,sg_strk_r3_leg_f1,sg_strk_r3_leg_f2,sg_strk_r3_distance_f1,sg_strk_r3_distance_f2,sg_strk_r3_clinch_f1,sg_strk_r3_clinch_f2,sg_strk_r3_grf1,sg_strk_r3_grf2,r4_kd_f1,r4_kd_f2,r4_sig_str_f1,r4_sig_str_f2,r4_total_str_f1,r4_total_str_f2,r4_td_f1,r4_td_f2,r4_sub_att_f1,r4_sub_att_f2,r4_rev_f1,r4_rev_f2,r4_ctrl_f1,r4_ctrl_f2,sg_strk_r4_sig_str_f1,sg_strk_r4_sig_str_f2,sg_strk_r4_head_f1,sg_strk_r4_head_f2,sg_strk_r4_body_f1,sg_strk_r4_body_f2,sg_strk_r4_leg_f1,sg_strk_r4_leg_f2,sg_strk_r4_distance_f1,sg_strk_r4_distance_f2,sg_strk_r4_clinch_f1,sg_strk_r4_clinch_f2,sg_strk_r4_grf1,sg_strk_r4_grf2,r5_kd_f1,r5_kd_f2,r5_sig_str_f1,r5_sig_str_f2,r5_total_str_f1,r5_total_str_f2,r5_td_f1,r5_td_f2,r5_sub_att_f1,r5_sub_att_f2,r5_rev_f1,r5_rev_f2,r5_ctrl_f1,r5_ctrl_f2,sg_strk_r5_sig_str_f1,sg_strk_r5_sig_str_f2,sg_strk_r5_head_f1,sg_strk_r5_head_f2,sg_strk_r5_body_f1,sg_strk_r5_body_f2,sg_strk_r5_leg_f1,sg_strk_r5_leg_f2,sg_strk_r5_distance_f1,sg_strk_r5_distance_f2,sg_strk_r5_clinch_f1,sg_strk_r5_clinch_f2,sg_strk_r5_grf1,sg_strk_r5_grf2,event_date,Height_f1,Weight_f1,Reach_f1,STANCE_f1,DOB_f1,Height_f2,Weight_f2,Reach_f2,STANCE_f2,DOB_f2,age_at_fight_f1,age_at_fight_f2
UFC Fight Night: Kape vs. Horiguchi,Gaston Bolanos,Michael Aswell Jr.,1,0,Featherweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.39,0.47,0.3918918918918919,0.47,,0.0,0,0,0,0,0,0,0.0,0.0,0.5,0.37,0.5,0.4,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.45,0.38,0.5185185185185185,0.4146341463414634,0.0,,0.0,0.0,0.0,0.0,0.0,65.0,0.39,0.47,0.3125,0.4204545454545454,0.6,0.8181818181818182,0.4545454545454545,1.0,0.3918918918918919,0.4646464646464646,,1.0,,,0.5,0.37,0.3095238095238095,0.3333333333333333,0.7142857142857143,0.75,1.0,,0.5217391304347826,0.3670886075949367,0.0,1.0,,,0.45,0.38,0.2333333333333333,0.3787878787878788,0.7692307692307693,0.6,1.0,0.0,0.4468085106382978,0.3389830508474576,1.0,0.7777777777777778,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,67,145.0,69,Orthodox,1992-09-14,68,145.0,69,Orthodox,2000-09-27,33,25
UFC Fight Night: Kape vs. Horiguchi,Leon Shahbazyan,Levan Chokheli,0,1,Welterweight Bout,0,KO/TKO,1,23,23,3,0,1,0.0,0.54,0.0,0.5454545454545454,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.54,,0.375,0.0,1.0,,1.0,0.0,0.75,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,76,170.0,74,Orthodox,1995-11-18,71,170.0,72,Orthodox,1996-10-02,30,29
UFC Fight Night: Kape vs. Horiguchi,Karol Rosa,Luana Santos,0,1,Women's Bantamweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.25,0.77,0.8208955223880597,0.9473684210526316,,0.2,0,0,0,0,0,196,0.0,0.0,0.66,1.0,0.9672131147540984,0.921875,,,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.14,,0.631578947368421,0.8333333333333334,,0.2,0.0,0.0,0.0,0.0,0.0,268.0,0.25,0.77,0.1666666666666666,0.6666666666666666,0.0,1.0,0.6666666666666666,,0.2666666666666666,0.75,0.0,1.0,,,0.66,1.0,1.0,1.0,0.5,,,,0.5,,,,1.0,1.0,0.14,,0.1428571428571428,,,,,,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,65,135.0,67,Orthodox,1994-12-30,66,135.0,67,Orthodox,2000-04-16,31,26
UFC Fight Night: Kape vs. Horiguchi,Shane Collins,Otari Tanzilovi,1,0,Featherweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.48,0.74,0.5689655172413793,0.7741935483870968,0.0,1.0,1,0,0,0,42,74,0.0,0.0,0.55,0.72,0.7,0.7931034482758621,0.0,0.5,1.0,0.0,0.0,0.0,45.0,100.0,0.0,0.0,0.6,0.55,0.631578947368421,0.6,0.0,0.5,1.0,0.0,0.0,0.0,67.0,80.0,0.48,0.74,0.34375,0.6875,0.8888888888888888,0.8333333333333334,0.6666666666666666,0.8,0.4651162790697674,0.6818181818181818,0.75,1.0,,,0.55,0.72,0.5,0.6875,0.6666666666666666,0.8333333333333334,1.0,,0.5675675675675675,0.6875,0.0,0.8333333333333334,,,0.6,0.55,0.5,0.4705882352941176,1.0,1.0,1.0,1.0,0.5555555555555556,0.46875,0.875,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,69,145.0,71,Orthodox,2000-03-08,69,145.0,70,Orthodox,1998-04-09,26,28
UFC Freedom 250,Ilia Topuria,Justin Gaethje,0,1,UFC Lightweight Title Bout,1,KO/TKO,4,1200,300,5,0,0,0.5,0.47,0.5,0.4929577464788732,,0.0,0,0,0,0,0,0,1.0,0.0,0.73,0.34,0.7536231884057971,0.3513513513513513,,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.46,0.61,0.5555555555555556,0.6739130434782609,0.0,,0.0,0.0,0.0,0.0,5.0,47.0,0.5,0.47,0.3958333333333333,0.4615384615384615,1.0,1.0,1.0,0.0,0.4716981132075472,0.4516129032258064,0.8,0.6666666666666666,,,0.73,0.34,0.6333333333333333,0.34375,0.8275862068965517,0.3333333333333333,1.0,,0.7435897435897436,0.34375,0.6666666666666666,0.3333333333333333,0.8333333333333334,,0.46,0.61,0.4166666666666667,0.59375,0.6666666666666666,0.6666666666666666,,1.0,0.3,0.5333333333333333,0.8,1.0,,,0.0,0.0,0.58,0.47,0.625,0.5405405405405406,0.5,0.0,0.0,0.0,0.0,0.0,25.0,45.0,0.58,0.47,0.5454545454545454,0.4130434782608695,0.6666666666666666,0.75,1.0,1.0,0.4782608695652174,0.4186046511627907,1.0,0.6666666666666666,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,67,155.0,69,Orthodox,1997-01-21,71,155.0,70,Orthodox,1988-11-14,29,37
UFC Freedom 250,Alex Pereira,Ciryl Gane,0,1,UFC Interim Heavyweight Title Bout,1,KO/TKO,2,387,87,5,0,0,0.42,0.51,0.4230769230769231,0.5111111111111111,,0.0,0,0,0,0,0,0,0.0,1.0,0.14,0.75,0.1428571428571428,0.7560975609756098,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,0.42,0.51,0.1538461538461538,0.3125,0.3333333333333333,1.0,0.8,1.0,0.4230769230769231,0.5111111111111111,,,,,0.14,0.75,0.1428571428571428,0.7435897435897436,,,,1.0,0.1428571428571428,0.6190476190476191,,1.0,,0.8823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,76,205.0,79,Orthodox,1987-07-07,76,247.0,81,Orthodox,1990-04-12,38,36
UFC Freedom 250,Sean O'Malley,Aiemann Zahabi,1,0,Bantamweight Bout,0,KO/TKO,2,542,242,3,0,0,0.4,0.5,0.4,0.5,,,0,0,0,0,0,0,1.0,0.0,0.58,0.6,0.5869565217391305,0.6,,,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,0.4,0.5,0.3181818181818182,0.3,0.5,,1.0,0.8333333333333334,0.4,0.5,,,,,0.58,0.6,0.5681818181818182,0.2,1.0,,1.0,0.84,0.5869565217391305,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,71,135.0,72,Switch,1994-10-24,68,135.0,68,Orthodox,1987-11-19,31,38
UFC Freedom 250,Josh Hokit,Derrick Lewis,1,0,Heavyweight Bout,0,KO/TKO,2,549,249,3,0,0,0.74,0.2,0.782608695652174,0.2,1.0,,1,0,0,0,181,0,1.0,0.0,0.72,0.17,0.7391304347826086,0.1944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,,,,,,,,,,,,,,,0.74,0.2,0.7272727272727273,0.25,0.6666666666666666,,1.0,0.0,0.6111111111111112,0.2,,,0.8108108108108109,,0.72,0.17,0.711864406779661,0.1212121212121212,1.0,1.0,,,0.6666666666666666,0.1034482758620689,0.8461538461538461,0.5,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,73,235.0,73,Orthodox,1997-11-12,75,260.0,79,Orthodox,1985-02-07,28,41
UFC Freedom 250,Mauricio Ruffy,Michael Chandler,1,0,Lightweight Bout,0,KO/TKO,1,269,269,3,2,0,0.47,0.25,0.4878048780487805,0.25,,0.0,0,0,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.25,0.4444444444444444,0.2857142857142857,0.5,0.0,1.0,0.5,0.4594594594594595,0.25,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,71,155.0,75,Orthodox,1996-06-17,68,155.0,71,Orthodox,1986-04-24,30,40
UFC Freedom 250,Bo Nickal,Kyle Daukaus,1,0,Middleweight Bout,0,KO/TKO,1,274,274,3,1,0,0.66,0.28,0.8301886792452831,0.8387096774193549,1.0,,0,0,0,0,194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.28,0.6521739130434783,0.1666666666666666,,,1.0,1.0,0.5384615384615384,0.2857142857142857,,,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,73,185.0,76,Southpaw,1996-01-14,74,185.0,76,Southpaw,1993-02-27,30,33
UFC Freedom 250,Diego Lopes,Steve Garcia,1,0,Featherweight Bout,0,KO/TKO,2,462,162,3,0,0,0.18,0.4,0.1875,0.4035087719298245,0.0,,0,0,0,0,0,0,1.0,0.0,0.52,0.51,0.5294117647058824,0.5106382978723404,,,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,0.18,0.4,0.1538461538461538,0.2666666666666666,0.2,0.75,1.0,1.0,0.1875,0.4035087719298245,,,,,0.52,0.51,0.5483870967741935,0.4772727272727273,0.3333333333333333,,,1.0,0.4230769230769231,0.5106382978723404,,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-14,71,145.0,72,Orthodox,1994-12-30,72,145.0,75,Southpaw,1992-05-22,31,34
UFC Fight Night: Muhammad vs. Bonfim,Belal Muhammad,Gabriel Bonfim,0,1,Welterweight Bout,0,Decision - Unanimous,5,1500,300,5,0,0,0.36,0.37,0.3611111111111111,0.3783783783783784,,,0,0,0,0,0,0,0.0,0.0,0.37,0.5,0.3703703703703703,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.46,0.358974358974359,0.4509803921568627,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,0.36,0.37,0.3,0.1481481481481481,0.0,1.0,0.8,1.0,0.3611111111111111,0.3783783783783784,,,,,0.37,0.5,0.2666666666666666,0.3333333333333333,0.8333333333333334,1.0,1.0,0.8823529411764706,0.3703703703703703,0.5,,,,,0.35,0.46,0.25,0.325,0.8571428571428571,1.0,,1.0,0.3684210526315789,0.46,0.0,,,,0.0,0.0,0.26,0.49,0.2615384615384615,0.490566037735849,,,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.49,0.1538461538461538,0.4583333333333333,0.7,1.0,0.6666666666666666,0.6666666666666666,0.2615384615384615,0.490566037735849,,,,,0.0,0.0,0.27,0.58,0.2716049382716049,0.5833333333333334,,,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.58,0.217391304347826,0.5454545454545454,0.4444444444444444,1.0,1.0,1.0,0.275,0.5689655172413793,0.0,1.0,,,2026-06-06,71,170.0,72,Orthodox,1988-07-09,73,170.0,72,Orthodox,1997-08-20,37,28
UFC Fight Night: Muhammad vs. Bonfim,Brendan Allen,Edmen Shahbazyan,1,0,Middleweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.4,0.57,0.4117647058823529,0.5789473684210527,0.0,,0,0,0,0,16,0,0.0,0.0,0.43,0.54,0.4461538461538462,0.5423728813559322,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.51,0.43,0.5125,0.4337349397590361,1.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.4,0.57,0.2727272727272727,0.5454545454545454,0.4,1.0,1.0,0.6666666666666666,0.3958333333333333,0.5428571428571428,0.5,1.0,,,0.43,0.54,0.320754716981132,0.5517241379310345,1.0,,1.0,0.0,0.4363636363636363,0.5535714285714286,0.4444444444444444,0.3333333333333333,,,0.51,0.43,0.4729729729729729,0.4125,1.0,1.0,1.0,1.0,0.5070422535211268,0.4268292682926829,0.5555555555555556,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06,74,185.0,75,Orthodox,1995-12-28,74,185.0,74,Orthodox,1997-11-20,30,28
UFC Fight Night: Muhammad vs. Bonfim,Fares Ziam,Tom Nolan,0,1,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.46,0.52,0.6086956521739131,0.5714285714285714,0.5,1.0,0,0,1,0,98,125,0.0,0.0,0.46,0.63,0.6363636363636364,0.7027027027027027,0.0,0.0,1.0,0.0,0.0,0.0,49.0,190.0,0.0,0.0,0.66,0.27,0.8,0.4054054054054054,1.0,0.0,0.0,0.0,0.0,1.0,160.0,92.0,0.46,0.52,0.4166666666666667,0.4285714285714285,,0.6,1.0,0.6666666666666666,0.4166666666666667,0.5,1.0,0.0,,0.625,0.46,0.63,0.3,0.4444444444444444,1.0,0.8333333333333334,1.0,0.75,0.4545454545454545,0.5714285714285714,0.5,0.7142857142857143,,0.6,0.66,0.27,0.75,0.2,0.5,0.6,,0.0,0.6666666666666666,0.1111111111111111,1.0,0.4,0.5,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06,73,155.0,75,Orthodox,1997-03-21,75,155.0,73,Southpaw,2000-03-08,29,26
UFC Fight Night: Muhammad vs. Bonfim,Bryce Mitchell,Santiago Luna,1,0,Bantamweight Bout,0,Submission,3,892,292,3,0,0,0.84,0.75,0.9,0.9830508474576272,0.0,0.0,0,0,0,0,248,4,0.0,0.0,0.4,0.25,0.5555555555555556,0.6,0.66,,0.0,0.0,0.0,1.0,221.0,24.0,0.0,0.0,0.33,0.33,0.7619047619047619,0.8478260869565217,0.0,,2.0,1.0,1.0,0.0,231.0,46.0,0.84,0.75,0.8571428571428571,1.0,1.0,0.5,0.75,,0.7777777777777778,0.75,,,1.0,,0.4,0.25,0.0833333333333333,0.2857142857142857,0.8888888888888888,0.0,0.0,1.0,0.1875,0.25,1.0,,,,0.33,0.33,0.4,0.0,0.0,0.6,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06,70,135.0,70,Southpaw,1994-10-04,69,135.0,74,Orthodox,2004-08-06,31,21
UFC Fight Night: Muhammad vs. Bonfim,Iwo Baraniewski,Junior Tafa,1,0,Light Heavyweight Bout,0,KO/TKO,1,85,85,3,1,0,0.27,0.0,0.2727272727272727,0.0,0.0,,0,0,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.0,0.1111111111111111,0.0,1.0,0.0,1.0,,0.6666666666666666,0.0,0.0,,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06,72,205.0,73,Orthodox,1998-11-20,75,205.0,75,Orthodox,1996-09-21,27,29
UFC Fight Night: Muhammad vs. Bonfim,Matt Schnell,Alessandro Costa,0,1,Catch Weight Bout,0,KO/TKO,1,148,148,3,0,1,0.38,0.82,0.3809523809523809,0.8260869565217391,,,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.82,0.2941176470588235,0.8888888888888888,0.5,1.0,1.0,0.3333333333333333,0.3809523809523809,0.6363636363636364,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06,68,125.0,70,Orthodox,1990-01-15,64,125.0,67,Orthodox,1996-01-28,36,30
UFC Fight Night: Muhammad vs. Bonfim,Marcus McGhee,John Yannis,1,0,Bantamweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.27,0.32,0.2745098039215686,0.325,,,0,0,0,0,0,0,0.0,0.0,0.37,0.66,0.3763440860215054,0.6666666666666666,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.4,0.5172413793103449,0.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.32,0.25,0.1363636363636363,0.4,0.4666666666666667,0.5,1.0,0.2745098039215686,0.325,,,,,0.37,0.66,0.3333333333333333,0.5666666666666667,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,0.3763440860215054,0.6666666666666666,,,,,0.51,0.4,0.4782608695652174,0.28,0.625,1.0,0.75,1.0,0.5172413793103449,0.3793103448275862,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06,68,135.0,69,Orthodox,1990-05-07,67,135.0,70,Southpaw,1994-07-07,36,31
UFC Fight Night: Muhammad vs. Bonfim,Bruno Silva,Edgar Chairez,0,1,Flyweight Bout,0,Submission,1,253,253,3,0,2,0.58,0.54,0.5862068965517241,0.5454545454545454,0.0,,0,1,0,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.54,0.5,0.5405405405405406,0.75,0.4,1.0,1.0,0.5862068965517241,0.5526315789473685,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06,64,125.0,65,Orthodox,1990-03-16,67,125.0,71,Orthodox,1996-01-27,36,30
UFC Fight Night: Muhammad vs. Bonfim,Bruno Silva,Edgar Chairez,0,1,Flyweight Bout,0,Submission,1,253,253,3,0,2,0.58,0.54,0.5862068965517241,0.5454545454545454,0.0,,0,1,0,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.54,0.5,0.5405405405405406,0.75,0.4,1.0,1.0,0.5862068965517241,0.5526315789473685,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06,72,185.0,74,Orthodox,1989-07-13,67,125.0,71,Orthodox,1996-01-27,36,30
UFC Fight Night: Muhammad vs. Bonfim,Priscila Cachoeira,Chelsea Chandler,0,1,Women's Bantamweight Bout,0,Submission,1,222,222,3,0,1,0.53,0.44,0.5625,0.5853658536585366,1.0,,0,1,0,0,23,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.44,0.5454545454545454,0.4090909090909091,0.0,0.6666666666666666,1.0,,0.5,0.4090909090909091,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06,67,135.0,65,Orthodox,1988-08-19,68,135.0,68,Southpaw,1990-11-23,37,35
UFC Fight Night: Muhammad vs. Bonfim,Jordan Leavitt,Joanderson Brito,0,1,Featherweight Bout,0,Submission,1,259,259,3,0,0,0.77,0.38,0.9310344827586208,0.625,0.0,,1,1,1,0,141,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.38,1.0,0.3,0.6666666666666666,1.0,,0.0,0.75,0.2727272727272727,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06,69,145.0,71,Southpaw,1995-06-02,68,145.0,72,Orthodox,1995-02-11,31,31
UFC Fight Night: Muhammad vs. Bonfim,Jeisla Chaves,Yuneisy Duben,1,0,Women's Flyweight Bout,0,Decision - Split,3,900,300,3,0,0,0.52,0.46,0.5535714285714286,0.5652173913043478,,0.5,0,0,0,0,0,37,0.0,0.0,0.72,0.6,0.7307692307692307,0.7575757575757576,0.33,0.0,1.0,0.0,0.0,0.0,181.0,26.0,0.0,0.0,0.85,0.66,0.8214285714285714,0.7301587301587301,0.66,1.0,0.0,0.0,0.0,1.0,88.0,135.0,0.52,0.46,0.3333333333333333,0.3888888888888889,0.7692307692307693,0.75,1.0,0.5,0.5217391304347826,0.4423076923076923,0.5714285714285714,0.75,,,0.72,0.6,0.6111111111111112,0.5294117647058824,1.0,1.0,1.0,,0.5,0.5789473684210527,1.0,1.0,1.0,,0.85,0.66,0.8666666666666667,0.6,0.8333333333333334,1.0,,1.0,0.625,0.5263157894736842,1.0,1.0,1.0,0.7692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06,66,125.0,68,Orthodox,1997-02-02,64,125.0,65,Orthodox,1996-07-08,29,29
UFC Fight Night: Muhammad vs. Bonfim,Ketlen Souza,Ariane Carnelossi,1,0,Women's Strawweight Bout,0,KO/TKO,1,94,94,3,1,0,0.76,0.38,0.7647058823529411,0.3809523809523809,,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.38,0.7333333333333333,0.3333333333333333,,0.375,1.0,1.0,0.75,0.3809523809523809,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-06,63,115.0,63,Orthodox,1994-08-18,62,115.0,61,Orthodox,1992-11-17,31,33
UFC Fight Night: Song vs. Figueiredo,Song Yadong,Deiveson Figueiredo,1,0,Bantamweight Bout,0,Submission,2,582,282,5,0,0,0.4,1.0,0.5185185185185185,0.9333333333333332,,0.0,0,0,0,0,0,28,0.0,0.0,0.5,0.27,0.5161290322580645,0.2727272727272727,1.0,0.5,1.0,0.0,0.0,0.0,3.0,7.0,,,,,,,,,,,,,,,0.4,1.0,0.0,1.0,0.3333333333333333,1.0,0.8,1.0,0.4090909090909091,1.0,,,,,0.5,0.27,0.3,0.1428571428571428,0.75,0.3333333333333333,1.0,1.0,0.5,0.2727272727272727,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-30,68,135.0,67,Orthodox,1997-12-02,65,135.0,68,Orthodox,1987-12-18,28,38
UFC Fight Night: Song vs. Figueiredo,Zhang Mingyang,Alonzo Menifield,0,1,Light Heavyweight Bout,0,KO/TKO,1,255,255,3,0,2,0.43,0.53,0.5490196078431373,0.6176470588235294,,,0,0,0,0,43,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.53,0.0952380952380952,0.52,0.8666666666666667,,1.0,1.0,0.2592592592592592,0.5227272727272727,0.9,0.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-30,74,205.0,75,Orthodox,1998-08-16,72,205.0,76,Orthodox,1987-10-18,27,38
UFC Fight Night: Song vs. Figueiredo,Sergei Pavlovich,Tallison Teixeira,1,0,Heavyweight Bout,0,KO/TKO,1,39,39,3,1,0,0.77,0.0,0.7692307692307693,0.0,,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.0,0.7777777777777778,0.0,,,,0.0,0.8571428571428571,0.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-30,75,257.0,84,Southpaw,1992-05-13,79,258.0,83,Orthodox,1999-12-07,34,26
